model,num_rules,accuracy_std
meta-llama/llama-4-maverick,30,2.788866755113584
meta-llama/llama-4-maverick,40,9.185586535436917
meta-llama/llama-4-maverick,50,12.680693987317888
meta-llama/llama-4-maverick,60,6.603870918719646
meta-llama/llama-4-maverick,70,11.184902360607648
meta-llama/llama-4-maverick,80,10.178101492911143
meta-llama/llama-4-maverick,90,10.581838622941444
meta-llama/llama-4-maverick,100,27.3367883995176
meta-llama/llama-4-maverick,110,7.524066071475842
meta-llama/llama-4-maverick,120,41.67333280008532
meta-llama/llama-4-maverick,130,3.713082580352974
meta-llama/llama-4-maverick,140,32.108712022675434
meta-llama/llama-4-maverick,150,33.044078306273136
meta-llama/llama-4-maverick,160,43.19152477627989
meta-llama/llama-4-maverick,170,35.1949587456395
meta-llama/llama-4-maverick,180,42.46385536365815
meta-llama/llama-4-maverick,190,42.93814400421047
meta-llama/llama-4-maverick,200,33.197514967238135
meta-llama/llama-4-maverick,210,36.78028161455889
meta-llama/llama-4-maverick,220,45.666551044473685
meta-llama/llama-4-maverick,230,39.423300183438435
meta-llama/llama-4-maverick,240,1.3693063937629146
meta-llama/llama-4-maverick,250,36.6092884388648
meta-llama/llama-4-maverick,260,44.026283166620544
meta-llama/llama-4-maverick,270,37.72236313361197
meta-llama/llama-4-maverick,280,2.1428571428571437
meta-llama/llama-4-maverick,290,46.27568220325803
meta-llama/llama-4-maverick,300,39.539712807364815
meta-llama/llama-4-maverick,310,46.59386819732839
meta-llama/llama-4-maverick,320,1.4149039278339723
meta-llama/llama-4-maverick,330,42.671573409317986
meta-llama/llama-4-maverick,340,44.57148917255091
meta-llama/llama-4-maverick,350,36.74145742723812
meta-llama/llama-4-maverick,360,47.67778619332379
meta-llama/llama-4-maverick,370,39.65519760206752
meta-llama/llama-4-maverick,380,39.77011503455196
meta-llama/llama-4-maverick,390,2.4189695210401543
meta-llama/llama-4-maverick,400,40.25403706462247
meta-llama/llama-4-maverick,410,39.38718556427456
meta-llama/llama-4-maverick,420,1.4541363318669027
meta-llama/llama-4-maverick,430,39.502585986507476
meta-llama/llama-4-maverick,440,1.2489665149121896
meta-llama/llama-4-maverick,450,1.3734699680322169
meta-llama/llama-4-maverick,460,49.982132913532325
meta-llama/llama-4-maverick,470,39.41991095639193
meta-llama/llama-4-maverick,480,4.769877997508019
meta-llama/llama-4-maverick,490,1.3567975623342576
meta-llama/llama-4-maverick,500,40.43701274822362
meta-llama/llama-4-scout,10,0.0
meta-llama/llama-4-scout,20,2.7386127875258306
meta-llama/llama-4-scout,30,9.718253158075498
meta-llama/llama-4-scout,40,7.416198487095663
meta-llama/llama-4-scout,50,9.528903399657276
meta-llama/llama-4-scout,60,6.932211447695142
meta-llama/llama-4-scout,70,17.302825061302585
meta-llama/llama-4-scout,80,6.336895927818288
meta-llama/llama-4-scout,90,3.896817314833374
meta-llama/llama-4-scout,100,3.96232255123179
meta-llama/llama-4-scout,110,3.4377582547616434
meta-llama/llama-4-scout,120,3.8819382329507053
meta-llama/llama-4-scout,130,3.236259071994251
meta-llama/llama-4-scout,140,5.60156683619933
meta-llama/llama-4-scout,150,1.2823589374447555
meta-llama/llama-4-scout,160,3.5520680595957055
meta-llama/llama-4-scout,170,4.657843034077448
meta-llama/llama-4-scout,180,4.055936055209774
meta-llama/llama-4-scout,190,3.6159082183826676
meta-llama/llama-4-scout,200,1.3874436925511615
meta-llama/llama-4-scout,210,1.043281061914602
meta-llama/llama-4-scout,220,0.7468943965979533
meta-llama/llama-4-scout,230,1.9589357088815318
meta-llama/llama-4-scout,240,2.049728979374808
meta-llama/llama-4-scout,250,1.397139935725839
meta-llama/llama-4-scout,260,3.4185363143521488
meta-llama/llama-4-scout,270,3.1273824937162296
meta-llama/llama-4-scout,280,2.377080184613391
meta-llama/llama-4-scout,290,2.3715515674550893
meta-llama/llama-4-scout,300,1.9776529298921761
meta-llama/llama-4-scout,310,1.8304852850465947
meta-llama/llama-4-scout,320,1.299789646442839
meta-llama/llama-4-scout,330,0.6569540420811762
meta-llama/llama-4-scout,340,1.6055698898771982
meta-llama/llama-4-scout,350,2.410859783969027
meta-llama/llama-4-scout,360,2.213524645904059
meta-llama/llama-4-scout,370,1.702917189407931
meta-llama/llama-4-scout,380,1.2482674974348869
meta-llama/llama-4-scout,390,40.64551459476483
meta-llama/llama-4-scout,400,1.6355427233796127
meta-llama/llama-4-scout,410,1.5863036625862534
meta-llama/llama-4-scout,420,1.2485819621073233
meta-llama/llama-4-scout,430,2.0207147903468328
meta-llama/llama-4-scout,440,1.3115034587503187
meta-llama/llama-4-scout,450,1.7540077565040992
meta-llama/llama-4-scout,460,2.1076868945288387
meta-llama/llama-4-scout,470,0.8849631635355497
meta-llama/llama-4-scout,480,0.8411095515910978
meta-llama/llama-4-scout,490,0.9528667371370408
meta-llama/llama-4-scout,500,0.7563068160475614
openai/gpt-4.1,10,4.472135954999579
openai/gpt-4.1,20,2.2360679774997907
openai/gpt-4.1,30,1.490711984999852
openai/gpt-4.1,40,1.1180339887498938
openai/gpt-4.1,50,1.7888543819998306
openai/gpt-4.1,60,1.900292375165226
openai/gpt-4.1,70,5.091008480344419
openai/gpt-4.1,80,3.235544776386196
openai/gpt-4.1,90,3.181738014061408
openai/gpt-4.1,100,2.7018512172212596
openai/gpt-4.1,110,1.4373989364401678
openai/gpt-4.1,120,2.635231383473647
openai/gpt-4.1,130,5.340478448526093
openai/gpt-4.1,140,2.178278668853846
openai/gpt-4.1,150,2.851899951494322
openai/gpt-4.1,160,4.664527039261322
openai/gpt-4.1,170,2.584221486645745
openai/gpt-4.1,180,2.9658550700086974
openai/gpt-4.1,190,3.337024733504707
openai/gpt-4.1,200,5.60802995712398
openai/gpt-4.1,210,4.040610178208847
openai/gpt-4.1,220,3.767521051836749
openai/gpt-4.1,230,4.097119648483387
openai/gpt-4.1,240,3.0844592538869544
openai/gpt-4.1,250,4.261455150532508
openai/gpt-4.1,260,4.529652467826852
openai/gpt-4.1,270,5.817291286754689
openai/gpt-4.1,280,6.570846247490745
openai/gpt-4.1,290,3.439644369527593
openai/gpt-4.1,300,2.433561633125864
openai/gpt-4.1,310,2.708525100604308
openai/gpt-4.1,320,2.951429738279403
openai/gpt-4.1,330,7.506960345384864
openai/gpt-4.1,340,7.794395111598417
openai/gpt-4.1,350,6.264900605104337
openai/gpt-4.1,360,3.235842859649659
openai/gpt-4.1,370,5.60639830659957
openai/gpt-4.1,380,1.334083353224905
openai/gpt-4.1,390,6.229239022819617
openai/gpt-4.1,400,4.922524758698529
openai/gpt-4.1,410,6.375611622221536
openai/gpt-4.1,420,4.869615172417393
openai/gpt-4.1,430,6.0115266961027185
openai/gpt-4.1,440,5.8321033728892475
openai/gpt-4.1,450,5.446938204392369
openai/gpt-4.1,460,3.694373180217044
openai/gpt-4.1,470,5.346736967288963
openai/gpt-4.1,480,9.193379637906109
openai/gpt-4.1,490,3.6706338262459086
openai/gpt-4.1,500,4.971116574774725
openai/gpt-4.1-mini,10,0.0
openai/gpt-4.1-mini,20,2.2360679774997907
openai/gpt-4.1-mini,30,2.7888667551135855
openai/gpt-4.1-mini,40,5.419870847169698
openai/gpt-4.1-mini,50,4.147288270665546
openai/gpt-4.1-mini,60,2.788866755113581
openai/gpt-4.1-mini,70,4.213680343929324
openai/gpt-4.1-mini,80,3.468609231377901
openai/gpt-4.1-mini,90,4.485917608485856
openai/gpt-4.1-mini,100,4.242640687119285
openai/gpt-4.1-mini,110,3.6363636363636367
openai/gpt-4.1-mini,120,3.7546267753562717
openai/gpt-4.1-mini,130,4.39876260169101
openai/gpt-4.1-mini,140,3.1542003094028033
openai/gpt-4.1-mini,150,2.649947588580237
openai/gpt-4.1-mini,160,2.8641098093473993
openai/gpt-4.1-mini,170,3.0678599553894834
openai/gpt-4.1-mini,180,5.975774137566603
openai/gpt-4.1-mini,190,3.091405295913349
openai/gpt-4.1-mini,200,3.402205167240802
openai/gpt-4.1-mini,210,1.5649215928719027
openai/gpt-4.1-mini,220,2.2636181087252227
openai/gpt-4.1-mini,230,5.412999825212494
openai/gpt-4.1-mini,240,4.103690750748378
openai/gpt-4.1-mini,250,2.551862065237852
openai/gpt-4.1-mini,260,1.783388172210712
openai/gpt-4.1-mini,270,5.3607832689370865
openai/gpt-4.1-mini,280,4.844521416518048
openai/gpt-4.1-mini,290,3.4945175338367553
openai/gpt-4.1-mini,300,1.9663841605003478
openai/gpt-4.1-mini,310,2.1079108713167147
openai/gpt-4.1-mini,320,3.418984224151962
openai/gpt-4.1-mini,330,1.5362171946226137
openai/gpt-4.1-mini,340,1.4197080454290814
openai/gpt-4.1-mini,350,5.172138862034089
openai/gpt-4.1-mini,360,2.472066162365218
openai/gpt-4.1-mini,370,1.4554499478741925
openai/gpt-4.1-mini,380,3.889933026077494
openai/gpt-4.1-mini,390,3.4084244163502277
openai/gpt-4.1-mini,400,1.2424773639789177
openai/gpt-4.1-mini,410,3.2061808244204864
openai/gpt-4.1-mini,420,1.9806318421986135
openai/gpt-4.1-mini,430,3.99431721798085
openai/gpt-4.1-mini,440,1.6198663346550446
openai/gpt-4.1-mini,450,3.1214115198966024
openai/gpt-4.1-mini,460,1.6412683554936418
openai/gpt-4.1-mini,470,3.532811985532841
openai/gpt-4.1-mini,480,1.8006075363609906
openai/gpt-4.1-mini,490,3.623239350395452
openai/gpt-4.1-mini,500,1.6577092628081673
openai/gpt-4.1-nano,10,5.477225575051663
openai/gpt-4.1-nano,20,5.47722557505166
openai/gpt-4.1-nano,30,6.236095644623238
openai/gpt-4.1-nano,40,11.59202311936963
openai/gpt-4.1-nano,50,5.0199601592044525
openai/gpt-4.1-nano,60,5.45180907793204
openai/gpt-4.1-nano,70,6.388765649999399
openai/gpt-4.1-nano,80,5.273755777432246
openai/gpt-4.1-nano,90,10.28603272091833
openai/gpt-4.1-nano,100,4.505552130427529
openai/gpt-4.1-nano,110,2.6504326794751383
openai/gpt-4.1-nano,120,3.613247231446467
openai/gpt-4.1-nano,130,2.5512498387349223
openai/gpt-4.1-nano,140,3.513821107499673
openai/gpt-4.1-nano,150,3.5087192978508717
openai/gpt-4.1-nano,160,6.774838558962125
openai/gpt-4.1-nano,170,5.477225575051661
openai/gpt-4.1-nano,180,5.719794522770556
openai/gpt-4.1-nano,190,4.450403822444147
openai/gpt-4.1-nano,200,3.615936946352909
openai/gpt-4.1-nano,210,4.909613873821716
openai/gpt-4.1-nano,220,2.3749728141114828
openai/gpt-4.1-nano,230,1.4288414543613017
openai/gpt-4.1-nano,240,7.57141921233324
openai/gpt-4.1-nano,250,4.502443780881669
openai/gpt-4.1-nano,260,3.211020225344892
openai/gpt-4.1-nano,270,2.134053376427839
openai/gpt-4.1-nano,280,0.9449111825230684
openai/gpt-4.1-nano,290,2.930020108448
openai/gpt-4.1-nano,300,1.949358868961793
openai/gpt-4.1-nano,310,2.409657986707496
openai/gpt-4.1-nano,320,2.542605700850999
openai/gpt-4.1-nano,330,3.3015008969611768
openai/gpt-4.1-nano,340,3.849459585493269
openai/gpt-4.1-nano,350,2.5682520061993417
openai/gpt-4.1-nano,360,1.7829785039868025
openai/gpt-4.1-nano,370,2.0636334236563334
openai/gpt-4.1-nano,380,1.8830046126314017
openai/gpt-4.1-nano,390,0.5903007401651947
openai/gpt-4.1-nano,400,2.6279745052035794
openai/gpt-4.1-nano,410,1.9080592405471162
openai/gpt-4.1-nano,420,2.419919228051794
openai/gpt-4.1-nano,430,2.3510236197395566
openai/gpt-4.1-nano,440,1.6118748387724688
openai/gpt-4.1-nano,450,1.8552561301992727
openai/gpt-4.1-nano,460,3.2666615228281453
openai/gpt-4.1-nano,470,36.76020689858532
openai/gpt-4.1-nano,480,0.9614983966011936
openai/gpt-4.1-nano,490,2.2606128989466097
openai/gpt-4.1-nano,500,1.7572706109191036
openai/gpt-4.5-preview,10,0.0
openai/gpt-4.5-preview,20,0.0
openai/gpt-4.5-preview,30,2.981423969999719
openai/gpt-4.5-preview,40,1.3693063937629169
openai/gpt-4.5-preview,50,1.6733200530681507
openai/gpt-4.5-preview,60,3.248931448269657
openai/gpt-4.5-preview,70,3.4106675389466674
openai/gpt-4.5-preview,80,3.952847075210475
openai/gpt-4.5-preview,90,2.2771001702132456
openai/gpt-4.5-preview,100,1.7888543819998322
openai/gpt-4.5-preview,110,4.5180995053778785
openai/gpt-4.5-preview,120,5.0346024889977326
openai/gpt-4.5-preview,130,3.541804440991178
openai/gpt-4.5-preview,140,2.691634811630968
openai/gpt-4.5-preview,150,3.3665016461206902
openai/gpt-4.5-preview,160,3.4966501826748426
openai/gpt-4.5-preview,170,3.504816261121472
openai/gpt-4.5-preview,180,6.531027559860263
openai/gpt-4.5-preview,190,2.7750371213608562
openai/gpt-4.5-preview,200,5.3221236362940685
openai/gpt-4.5-preview,210,6.970947160062977
openai/gpt-4.5-preview,220,3.656195918580037
openai/gpt-4.5-preview,230,4.682752006203918
openai/gpt-4.5-preview,240,2.612071336442918
openai/gpt-4.5-preview,250,2.7364210202379313
openai/gpt-4.5-preview,260,3.577129853411207
openai/gpt-4.5-preview,270,3.6627363896521814
openai/gpt-4.5-preview,280,5.175491695067659
openai/gpt-4.5-preview,290,4.963601162881815
openai/gpt-4.5-preview,300,4.072945971761585
openai/gpt-4.5-preview,310,3.1490877062879443
openai/gpt-4.5-preview,320,3.475640678349821
openai/gpt-4.5-preview,330,1.3312656143326551
openai/gpt-4.5-preview,340,4.653197732199664
openai/gpt-4.5-preview,350,2.2351551103551905
openai/gpt-4.5-preview,360,5.694105680980359
openai/gpt-4.5-preview,370,3.0815552029706423
openai/gpt-4.5-preview,380,5.608412754853986
openai/gpt-4.5-preview,390,6.260822319869257
openai/gpt-4.5-preview,400,4.296073788937988
openai/gpt-4.5-preview,410,2.2841043450620755
openai/gpt-4.5-preview,420,2.267536847773166
openai/gpt-4.5-preview,430,5.441562305487249
openai/gpt-4.5-preview,440,4.316387186885279
openai/gpt-4.5-preview,450,5.693834655697314
openai/gpt-4.5-preview,460,2.0941903615290927
openai/gpt-4.5-preview,470,5.658534538916613
openai/gpt-4.5-preview,480,4.600818918651572
openai/gpt-4.5-preview,490,1.8615108981210398
openai/gpt-4.5-preview,500,2.0851858430365398
openai/gpt-4o,10,8.944271909999161
openai/gpt-4o,20,8.94427190999916
openai/gpt-4o,30,4.472135954999575
openai/gpt-4o,40,10.398317171542711
openai/gpt-4o,50,6.260990336999411
openai/gpt-4o,60,14.414498873626435
openai/gpt-4o,70,9.657396446374612
openai/gpt-4o,80,6.9259475885975315
openai/gpt-4o,90,13.779569775935549
openai/gpt-4o,100,4.847679857416329
openai/gpt-4o,110,3.67029622512479
openai/gpt-4o,120,7.3739406018763125
openai/gpt-4o,130,5.923576402516446
openai/gpt-4o,140,4.243843079289414
openai/gpt-4o,150,2.431277670508062
openai/gpt-4o,160,6.679025003696273
openai/gpt-4o,170,2.5300956667772425
openai/gpt-4o,180,4.063538566202164
openai/gpt-4o,190,3.7327627845257156
openai/gpt-4o,200,5.184110338331929
openai/gpt-4o,210,4.186686598158717
openai/gpt-4o,220,6.128783196612059
openai/gpt-4o,230,3.7350837556373095
openai/gpt-4o,240,4.086733278413075
openai/gpt-4o,250,1.971801207018599
openai/gpt-4o,260,1.9686898295491886
openai/gpt-4o,270,1.4439695325642903
openai/gpt-4o,280,2.3090328393206607
openai/gpt-4o,290,3.443099563135618
openai/gpt-4o,300,1.9350567031599972
openai/gpt-4o,310,3.0517561174878236
openai/gpt-4o,320,3.0249612600825144
openai/gpt-4o,330,4.223985905867351
openai/gpt-4o,340,3.4638518871617143
openai/gpt-4o,350,5.036195519052299
openai/gpt-4o,360,2.2703129713002834
openai/gpt-4o,370,2.566856231477571
openai/gpt-4o,380,2.4923706300108583
openai/gpt-4o,390,3.3851980850388497
openai/gpt-4o,400,0.6274950199005568
openai/gpt-4o,410,1.1873816043549346
openai/gpt-4o,420,1.085881357237274
openai/gpt-4o,430,2.0005407597773552
openai/gpt-4o,440,2.7196864184821066
openai/gpt-4o,450,1.6147468555186617
openai/gpt-4o,460,1.1767277045847264
openai/gpt-4o,470,1.3506868296258618
openai/gpt-4o,480,1.4175854863503328
openai/gpt-4o,490,1.089497780819523
openai/gpt-4o,500,1.7572706109191027
openai/gpt-4o-mini,10,8.944271909999161
openai/gpt-4o-mini,20,6.519202405202649
openai/gpt-4o-mini,30,7.226494462892934
openai/gpt-4o-mini,40,7.202430145443966
openai/gpt-4o-mini,50,3.8470768123342687
openai/gpt-4o-mini,60,4.801620096962639
openai/gpt-4o-mini,70,5.30690732028763
openai/gpt-4o-mini,80,5.902859476558796
openai/gpt-4o-mini,90,4.944132324730442
openai/gpt-4o-mini,100,3.6331804249169894
openai/gpt-4o-mini,110,3.4973425566675163
openai/gpt-4o-mini,120,7.6739096221475585
openai/gpt-4o-mini,130,2.2426738057097317
openai/gpt-4o-mini,140,4.008918628686367
openai/gpt-4o-mini,150,1.801234144814173
openai/gpt-4o-mini,160,4.352621336620038
openai/gpt-4o-mini,170,2.1851971318831422
openai/gpt-4o-mini,180,3.4827617819238847
openai/gpt-4o-mini,190,3.7843532657363266
openai/gpt-4o-mini,200,6.767569726275452
openai/gpt-4o-mini,210,2.577594019566545
openai/gpt-4o-mini,220,5.118432094639727
openai/gpt-4o-mini,230,1.8446263857040375
openai/gpt-4o-mini,240,3.320286968856089
openai/gpt-4o-mini,250,1.7977764043395377
openai/gpt-4o-mini,260,1.9873862588867421
openai/gpt-4o-mini,270,2.7392388277186073
openai/gpt-4o-mini,280,2.253115756512501
openai/gpt-4o-mini,290,2.7478236983636593
openai/gpt-4o-mini,300,1.0381607668264967
openai/gpt-4o-mini,310,2.183087008475953
openai/gpt-4o-mini,320,2.567449488305466
openai/gpt-4o-mini,330,0.9437825152968146
openai/gpt-4o-mini,340,2.2495674324674053
openai/gpt-4o-mini,350,2.32642319837969
openai/gpt-4o-mini,360,1.7851410014510691
openai/gpt-4o-mini,370,1.6660578386402642
openai/gpt-4o-mini,380,1.434150167730391
openai/gpt-4o-mini,390,1.6358090161781105
openai/gpt-4o-mini,400,1.4747881203752624
openai/gpt-4o-mini,410,1.5483483168881829
openai/gpt-4o-mini,420,1.1091252094144863
openai/gpt-4o-mini,430,2.31158579344915
openai/gpt-4o-mini,440,1.152162895966962
openai/gpt-4o-mini,450,0.7856742013183862
openai/gpt-4o-mini,460,0.9794678544407662
openai/gpt-4o-mini,470,1.675320824257832
openai/gpt-4o-mini,480,0.9478594305064436
openai/gpt-4o-mini,490,1.2955567549472546
openai/gpt-4o-mini,500,0.6542170893518455
openai/o3,10,4.472135954999579
openai/o3,20,0.0
openai/o3,30,1.8257418583505514
openai/o3,40,0.0
openai/o3,50,1.095445115010332
openai/o3,60,1.1785113019775797
openai/o3,70,1.8626292586293267
openai/o3,80,1.118033988749895
openai/o3,90,2.3570226039551585
openai/o3,100,1.5165750888103104
openai/o3,110,2.6814329461368382
openai/o3,120,1.3176156917368267
openai/o3,130,1.397377086506527
openai/o3,140,2.701095771598437
openai/o3,150,2.772884579078058
openai/o3,160,4.6012905798264905
openai/o3,170,4.0198469560635
openai/o3,180,7.866556810281275
openai/o3,190,4.008301634665217
openai/o3,200,8.324662155306964
openai/o3,210,5.8650739953151065
openai/o3,220,9.105669834806
openai/o3,230,7.719075137799007
openai/o3,240,7.064927065755487
openai/o3,250,8.62832544587882
openai/o3,260,11.427673252956238
openai/o3,270,12.248568685452586
openai/o3,280,9.88260169826401
openai/o3,290,12.701643512520103
openai/o3,300,13.932376362670915
openai/o3,310,7.44944808660381
openai/o3,320,16.87731465607014
openai/o3,330,13.836245503152497
openai/o3,340,16.406123846112443
openai/o3,350,15.358837115843778
openai/o3,360,16.727435510724057
openai/o3,370,15.656325428763196
openai/o3,380,16.452525507285102
openai/o3,390,9.691832846867712
openai/o3,400,15.92109449755261
openai/o3,410,21.454682259096415
openai/o3,420,23.746702838322843
openai/o3,430,7.6585459535233085
openai/o3,440,35.2560732708471
openai/o3,450,23.038346991456777
openai/o3,460,18.939012655840106
openai/o3,470,22.944024234559475
openai/o3,480,22.801985780969947
openai/o3,490,24.531172529171464
openai/o3,500,7.9704454078802875
openai/o3-high-reasoning,10,0.0
openai/o3-high-reasoning,20,0.0
openai/o3-high-reasoning,30,1.490711984999856
openai/o3-high-reasoning,40,1.1180339887498958
openai/o3-high-reasoning,50,0.8944271909999173
openai/o3-high-reasoning,60,0.7453559924999358
openai/o3-high-reasoning,70,0.6388765649999335
openai/o3-high-reasoning,80,0.5590169943749485
openai/o3-high-reasoning,90,0.496903994999952
openai/o3-high-reasoning,100,1.4832396974191326
openai/o3-high-reasoning,110,2.28180007236566
openai/o3-high-reasoning,120,1.1180339887498998
openai/o3-high-reasoning,130,1.8525530121218925
openai/o3-high-reasoning,140,1.1736911946539312
openai/o3-high-reasoning,150,1.2110601416389934
openai/o3-high-reasoning,160,2.2963966338592297
openai/o3-high-reasoning,170,1.9773807428201928
openai/o3-high-reasoning,180,1.3028932666176167
openai/o3-high-reasoning,190,1.4122534594735539
openai/o3-high-reasoning,200,5.164784603446691
openai/o3-high-reasoning,210,2.7643667187999985
openai/o3-high-reasoning,220,2.263618108725223
openai/o3-high-reasoning,230,5.390252351780848
openai/o3-high-reasoning,240,1.6925080009658218
openai/o3-high-reasoning,250,1.5388307249337079
openai/o3-high-reasoning,260,1.504431324277534
openai/o3-high-reasoning,270,4.724218895235068
openai/o3-high-reasoning,280,10.367605552776357
openai/o3-high-reasoning,290,7.00178336379268
openai/o3-high-reasoning,300,10.334408546211053
openai/o3-high-reasoning,310,4.765030439404303
openai/o3-high-reasoning,320,14.23505246741297
openai/o3-high-reasoning,330,9.259381694935852
openai/o3-high-reasoning,340,1.5479643961106837
openai/o3-high-reasoning,350,14.132896925620173
openai/o3-high-reasoning,360,8.042614125724834
openai/o3-high-reasoning,370,8.819263065735385
openai/o3-high-reasoning,380,11.153363032072782
openai/o3-high-reasoning,390,9.377688817423627
openai/o3-high-reasoning,400,13.112295438506054
openai/o3-high-reasoning,410,7.0174423633558956
openai/o3-high-reasoning,420,13.77828980103372
openai/o3-high-reasoning,430,23.58912308588558
openai/o3-high-reasoning,440,19.70311675642601
openai/o3-high-reasoning,450,11.882137231373203
openai/o3-high-reasoning,460,27.603845288875952
openai/o3-high-reasoning,470,23.400386527434076
openai/o3-high-reasoning,480,5.7442981995675995
openai/o3-high-reasoning,490,26.062324515056993
openai/o3-high-reasoning,500,10.556988206870367
openai/o4-mini,10,0.0
openai/o4-mini,20,0.0
openai/o4-mini,30,0.0
openai/o4-mini,40,1.1180339887498938
openai/o4-mini,50,0.8944271909999153
openai/o4-mini,60,0.7453559924999358
openai/o4-mini,70,0.6388765649999321
openai/o4-mini,80,1.6298006013006614
openai/o4-mini,90,1.4487116456005869
openai/o4-mini,100,1.7888543819998306
openai/o4-mini,110,2.917601188342038
openai/o4-mini,120,5.845225972250062
openai/o4-mini,130,2.9990136445566073
openai/o4-mini,140,5.90312957468411
openai/o4-mini,150,10.364469220477345
openai/o4-mini,160,2.0058508169851517
openai/o4-mini,170,2.460764783923749
openai/o4-mini,180,9.390368062311458
openai/o4-mini,190,5.070145085807284
openai/o4-mini,200,11.241663577958558
openai/o4-mini,210,10.698930796177995
openai/o4-mini,220,1.777964292327992
openai/o4-mini,230,4.746902283115195
openai/o4-mini,240,5.911676299212155
openai/o4-mini,250,9.69535971483266
openai/o4-mini,260,18.791128462009397
openai/o4-mini,270,17.583038341293165
openai/o4-mini,280,4.051643657397646
openai/o4-mini,290,19.27860692319157
openai/o4-mini,300,16.709278859364336
openai/o4-mini,310,14.803605039462928
openai/o4-mini,320,17.22949415247006
openai/o4-mini,330,10.715881642476925
openai/o4-mini,340,20.885873771125567
openai/o4-mini,350,19.461526672082105
openai/o4-mini,360,14.96575308603275
openai/o4-mini,370,18.179166750028642
openai/o4-mini,380,4.974310737481061
openai/o4-mini,390,17.373001188128345
openai/o4-mini,400,9.431330765061738
openai/o4-mini,410,21.937936360444382
openai/o4-mini,420,11.144281553239242
openai/o4-mini,430,23.085773704582877
openai/o4-mini,440,21.092574385666534
openai/o4-mini,450,14.842049041594167
openai/o4-mini,460,20.379202861318195
openai/o4-mini,470,14.714269703618298
openai/o4-mini,480,5.039772371402856
openai/o4-mini,490,9.34038626040403
openai/o4-mini,500,2.605379051117129
qwen/qwen3-235b-a22b,10,0.0
qwen/qwen3-235b-a22b,20,2.2360679774997907
qwen/qwen3-235b-a22b,30,5.477225575051661
qwen/qwen3-235b-a22b,40,2.850438562747845
qwen/qwen3-235b-a22b,50,5.21536192416212
qwen/qwen3-235b-a22b,60,4.564354645876381
qwen/qwen3-235b-a22b,70,6.670067159959284
qwen/qwen3-235b-a22b,80,5.968668193156661
qwen/qwen3-235b-a22b,90,9.142223302544096
qwen/qwen3-235b-a22b,100,6.50384501660364
qwen/qwen3-235b-a22b,110,9.284306495772203
qwen/qwen3-235b-a22b,120,7.509253550712534
qwen/qwen3-235b-a22b,130,10.257051262020477
qwen/qwen3-235b-a22b,140,13.492250232134396
qwen/qwen3-235b-a22b,150,3.9327683210006974
qwen/qwen3-235b-a22b,160,2.2273162101506805
qwen/qwen3-235b-a22b,170,3.9151908923044094
qwen/qwen3-235b-a22b,180,4.260064336151293
qwen/qwen3-235b-a22b,190,2.8489197058367104
qwen/qwen3-235b-a22b,200,8.670351780637278
qwen/qwen3-235b-a22b,210,5.099908851615344
qwen/qwen3-235b-a22b,220,5.771116453855957
qwen/qwen3-235b-a22b,230,13.417112341770208
qwen/qwen3-235b-a22b,240,5.997684738482196
qwen/qwen3-235b-a22b,250,5.528109984434101
qwen/qwen3-235b-a22b,260,3.4572623160375744
qwen/qwen3-235b-a22b,270,4.436721685448497
qwen/qwen3-235b-a22b,280,10.074974046657204
qwen/qwen3-235b-a22b,290,6.890514598980499
qwen/qwen3-235b-a22b,300,2.5011108643072086
qwen/qwen3-235b-a22b,310,3.492224155541767
qwen/qwen3-235b-a22b,320,7.80749839897518
qwen/qwen3-235b-a22b,330,4.023576067502954
qwen/qwen3-235b-a22b,340,2.8515763867154895
qwen/qwen3-235b-a22b,350,2.160876617278747
qwen/qwen3-235b-a22b,360,4.318528841865557
qwen/qwen3-235b-a22b,370,3.788606964561132
qwen/qwen3-235b-a22b,380,2.8911460983099517
qwen/qwen3-235b-a22b,390,32.695072784020525
qwen/qwen3-235b-a22b,400,6.667552024543942
qwen/qwen3-235b-a22b,410,6.689332874137101
qwen/qwen3-235b-a22b,420,4.223758522266841
qwen/qwen3-235b-a22b,430,2.8224932880834905
qwen/qwen3-235b-a22b,440,5.1285137118430315
qwen/qwen3-235b-a22b,450,5.823324747179322
qwen/qwen3-235b-a22b,460,2.8700592460111984
qwen/qwen3-235b-a22b,470,3.4622715926481686
qwen/qwen3-235b-a22b,480,4.354116825871043
qwen/qwen3-235b-a22b,490,4.214668658788448
qwen/qwen3-235b-a22b,500,1.360882066896321
x-ai/grok-3-beta,10,0.0
x-ai/grok-3-beta,20,0.0
x-ai/grok-3-beta,30,0.0
x-ai/grok-3-beta,40,0.0
x-ai/grok-3-beta,50,0.0
x-ai/grok-3-beta,60,0.7453559924999358
x-ai/grok-3-beta,70,0.6388765649999321
x-ai/grok-3-beta,80,1.118033988749895
x-ai/grok-3-beta,90,0.9296222517045323
x-ai/grok-3-beta,100,1.0954451150103335
x-ai/grok-3-beta,110,0.6428243465332307
x-ai/grok-3-beta,120,2.2360679774997863
x-ai/grok-3-beta,130,0.6435846357954395
x-ai/grok-3-beta,140,2.236067977499795
x-ai/grok-3-beta,150,2.3758039574940617
x-ai/grok-3-beta,160,2.3634588001486296
x-ai/grok-3-beta,170,1.1004874666982214
x-ai/grok-3-beta,180,3.068155838107573
