model,num_rules,ratio
meta-llama/llama-4-maverick,180,28.585783687036564
meta-llama/llama-4-maverick,190,41.49266862170088
meta-llama/llama-4-maverick,200,19.0490529868745
meta-llama/llama-4-maverick,210,22.59044982504462
meta-llama/llama-4-maverick,220,20.052440380688452
meta-llama/llama-4-maverick,230,57.00000000000001
meta-llama/llama-4-maverick,240,21.94923232488516
meta-llama/llama-4-maverick,250,16.363873354917377
meta-llama/llama-4-maverick,260,14.237757274662883
meta-llama/llama-4-maverick,270,32.63263423956395
meta-llama/llama-4-maverick,280,21.44760349988591
meta-llama/llama-4-maverick,290,29.529501525940997
meta-llama/llama-4-maverick,300,26.126088117489985
meta-llama/llama-4-maverick,310,29.347309434862098
meta-llama/llama-4-maverick,320,25.118998712849592
meta-llama/llama-4-maverick,330,17.29053045794692
meta-llama/llama-4-maverick,340,3.2277875658639057
meta-llama/llama-4-maverick,350,24.046667648671974
meta-llama/llama-4-maverick,360,24.74968198381285
meta-llama/llama-4-maverick,370,27.38765475152572
meta-llama/llama-4-maverick,380,25.526888340488693
meta-llama/llama-4-maverick,390,25.916124551550233
meta-llama/llama-4-maverick,400,26.619033406850868
meta-llama/llama-4-maverick,410,21.53431764043795
meta-llama/llama-4-maverick,420,23.8282385566029
meta-llama/llama-4-maverick,430,29.322417918111075
meta-llama/llama-4-maverick,440,24.507073987039664
meta-llama/llama-4-maverick,450,20.871294708931735
meta-llama/llama-4-maverick,460,28.99050238847342
meta-llama/llama-4-maverick,470,22.318332630230433
meta-llama/llama-4-maverick,480,21.68415024651401
meta-llama/llama-4-maverick,490,27.449608761584777
meta-llama/llama-4-maverick,500,26.021804303425217
meta-llama/llama-4-scout,10,
meta-llama/llama-4-scout,20,0.0
meta-llama/llama-4-scout,30,3.6666666666666674
meta-llama/llama-4-scout,40,5.56872037914692
meta-llama/llama-4-scout,50,12.018027916218106
meta-llama/llama-4-scout,60,15.34771326629906
meta-llama/llama-4-scout,70,9.11914217633042
meta-llama/llama-4-scout,80,12.50824459415057
meta-llama/llama-4-scout,90,23.49831070950201
meta-llama/llama-4-scout,100,23.972716985930916
meta-llama/llama-4-scout,110,29.625734766477855
meta-llama/llama-4-scout,120,14.244515140878944
meta-llama/llama-4-scout,130,28.604960446803613
meta-llama/llama-4-scout,140,18.622732643379358
meta-llama/llama-4-scout,150,21.368034664654402
meta-llama/llama-4-scout,160,39.50352130199969
meta-llama/llama-4-scout,170,27.891775526985
meta-llama/llama-4-scout,180,27.082023687588354
meta-llama/llama-4-scout,190,35.048356989700075
meta-llama/llama-4-scout,200,32.49465958862312
meta-llama/llama-4-scout,210,25.844425539703774
meta-llama/llama-4-scout,220,26.61464120248451
meta-llama/llama-4-scout,230,25.080176654005687
meta-llama/llama-4-scout,240,31.54964242350956
meta-llama/llama-4-scout,250,31.4220495349231
meta-llama/llama-4-scout,260,28.760830203074796
meta-llama/llama-4-scout,270,26.970809799860163
meta-llama/llama-4-scout,280,28.56986687874133
meta-llama/llama-4-scout,290,23.223494869273605
meta-llama/llama-4-scout,300,26.847550633314636
meta-llama/llama-4-scout,310,31.884340447778843
meta-llama/llama-4-scout,320,28.407773699552898
meta-llama/llama-4-scout,330,27.013240762875178
meta-llama/llama-4-scout,340,27.956409142907507
meta-llama/llama-4-scout,350,33.40406746731873
meta-llama/llama-4-scout,360,31.72374151908006
meta-llama/llama-4-scout,370,27.396944893924786
meta-llama/llama-4-scout,380,35.7817334222591
meta-llama/llama-4-scout,390,22.11550223285869
meta-llama/llama-4-scout,400,25.149579135070564
meta-llama/llama-4-scout,410,29.1224914097928
meta-llama/llama-4-scout,420,25.64040065676395
meta-llama/llama-4-scout,430,36.72409801248547
meta-llama/llama-4-scout,440,33.1383066695015
meta-llama/llama-4-scout,450,33.00076600000622
meta-llama/llama-4-scout,460,28.311406875888107
meta-llama/llama-4-scout,470,29.991687425087232
meta-llama/llama-4-scout,480,30.686415944816275
meta-llama/llama-4-scout,490,29.76411134134709
meta-llama/llama-4-scout,500,34.88340546310487
openai/gpt-4.1,10,0.0
openai/gpt-4.1,20,0.0
openai/gpt-4.1,30,0.0
openai/gpt-4.1,40,0.0
openai/gpt-4.1,50,1.0
openai/gpt-4.1,60,1.4000000000000001
openai/gpt-4.1,70,1.4295010845986984
openai/gpt-4.1,80,1.4896265560165975
openai/gpt-4.1,90,2.2532920216886136
openai/gpt-4.1,100,1.8571428571428572
openai/gpt-4.1,110,1.3337655121318763
openai/gpt-4.1,120,0.898470097357441
openai/gpt-4.1,130,1.5835554644248517
openai/gpt-4.1,140,2.582898434363709
openai/gpt-4.1,150,1.532360753889615
openai/gpt-4.1,160,1.6387777373590398
openai/gpt-4.1,170,3.2685112934179728
openai/gpt-4.1,180,2.5902919916094405
openai/gpt-4.1,190,2.7922645849712393
openai/gpt-4.1,200,2.849091186803116
openai/gpt-4.1,210,2.8636205531014993
openai/gpt-4.1,220,2.2992693929631924
openai/gpt-4.1,230,3.5827447815832763
openai/gpt-4.1,240,2.628550652295486
openai/gpt-4.1,250,3.1472425696020423
openai/gpt-4.1,260,3.206887616020516
openai/gpt-4.1,270,3.3244476329046453
openai/gpt-4.1,280,3.6771695416452346
openai/gpt-4.1,290,4.12939162076555
openai/gpt-4.1,300,4.436312647073871
openai/gpt-4.1,310,4.406620580263042
openai/gpt-4.1,320,2.948165572940019
openai/gpt-4.1,330,4.539918751850981
openai/gpt-4.1,340,5.149433616996478
openai/gpt-4.1,350,4.0951003102851224
openai/gpt-4.1,360,5.553764573075583
openai/gpt-4.1,370,3.9969443923356294
openai/gpt-4.1,380,4.4434568954921865
openai/gpt-4.1,390,4.572024660359499
openai/gpt-4.1,400,4.721161918451003
openai/gpt-4.1,410,5.500904349421461
openai/gpt-4.1,420,5.318854252523507
openai/gpt-4.1,430,5.7704215922980495
openai/gpt-4.1,440,4.972362629792848
openai/gpt-4.1,450,6.494166892385463
openai/gpt-4.1,460,5.552049390613159
openai/gpt-4.1,470,5.855926641274741
openai/gpt-4.1,480,6.719796892428448
openai/gpt-4.1,490,5.580561152489803
openai/gpt-4.1,500,5.349802956289381
openai/gpt-4.1-mini,10,
openai/gpt-4.1-mini,20,0.0
openai/gpt-4.1-mini,30,0.2
openai/gpt-4.1-mini,40,0.1811023622047244
openai/gpt-4.1-mini,50,0.40186915887850466
openai/gpt-4.1-mini,60,0.5362106803218727
openai/gpt-4.1-mini,70,0.9265375251402562
openai/gpt-4.1-mini,80,2.556771545827633
openai/gpt-4.1-mini,90,1.4040489245044283
openai/gpt-4.1-mini,100,2.83440739702998
openai/gpt-4.1-mini,110,2.3039314516129035
openai/gpt-4.1-mini,120,2.465208295644833
openai/gpt-4.1-mini,130,2.2346749875619802
openai/gpt-4.1-mini,140,2.8579210506678607
openai/gpt-4.1-mini,150,3.315436621744118
openai/gpt-4.1-mini,160,2.931369183233982
openai/gpt-4.1-mini,170,4.739933242654164
openai/gpt-4.1-mini,180,4.181298558513993
openai/gpt-4.1-mini,190,5.249991671187743
openai/gpt-4.1-mini,200,4.969734605176496
openai/gpt-4.1-mini,210,4.523811921063231
openai/gpt-4.1-mini,220,4.3274172484392155
openai/gpt-4.1-mini,230,6.091528150287528
openai/gpt-4.1-mini,240,5.838324282131374
openai/gpt-4.1-mini,250,5.553981229090219
openai/gpt-4.1-mini,260,6.54297746246011
openai/gpt-4.1-mini,270,5.7065609164788125
openai/gpt-4.1-mini,280,6.0827683137280255
openai/gpt-4.1-mini,290,5.370123326582982
openai/gpt-4.1-mini,300,5.570154331256286
openai/gpt-4.1-mini,310,6.096953876623785
openai/gpt-4.1-mini,320,6.989204374941562
openai/gpt-4.1-mini,330,6.469967816108067
openai/gpt-4.1-mini,340,6.24123861376426
openai/gpt-4.1-mini,350,5.783796536976569
openai/gpt-4.1-mini,360,7.064489932200485
openai/gpt-4.1-mini,370,6.592765866090478
openai/gpt-4.1-mini,380,6.4892113113897905
openai/gpt-4.1-mini,390,6.59811305123702
openai/gpt-4.1-mini,400,6.94792200225134
openai/gpt-4.1-mini,410,7.656654587482684
openai/gpt-4.1-mini,420,7.763122168430354
openai/gpt-4.1-mini,430,7.3428703766684675
openai/gpt-4.1-mini,440,7.607428966139893
openai/gpt-4.1-mini,450,7.209285777104377
openai/gpt-4.1-mini,460,8.534334094503583
openai/gpt-4.1-mini,470,7.895154329939266
openai/gpt-4.1-mini,480,7.887683511403343
openai/gpt-4.1-mini,490,8.230924171476861
openai/gpt-4.1-mini,500,8.004454929562275
openai/gpt-4.1-nano,10,2.0
openai/gpt-4.1-nano,20,1.8571428571428572
openai/gpt-4.1-nano,30,2.225806451612903
openai/gpt-4.1-nano,40,4.4735013032145945
openai/gpt-4.1-nano,50,2.1528960991317816
openai/gpt-4.1-nano,60,1.8738388529886914
openai/gpt-4.1-nano,70,2.937714006195989
openai/gpt-4.1-nano,80,3.913686505604392
openai/gpt-4.1-nano,90,3.5617776611189944
openai/gpt-4.1-nano,100,6.108311318837635
openai/gpt-4.1-nano,110,4.381359693565648
openai/gpt-4.1-nano,120,4.851638040428232
openai/gpt-4.1-nano,130,5.669919807913858
openai/gpt-4.1-nano,140,6.8119130493916416
openai/gpt-4.1-nano,150,6.009847819925798
openai/gpt-4.1-nano,160,6.8475715309875325
openai/gpt-4.1-nano,170,7.130895730701084
openai/gpt-4.1-nano,180,8.54783302523576
openai/gpt-4.1-nano,190,7.971694784438151
openai/gpt-4.1-nano,200,7.039716287521698
openai/gpt-4.1-nano,210,7.499707855264327
openai/gpt-4.1-nano,220,8.812966559525929
openai/gpt-4.1-nano,230,9.912790174267258
openai/gpt-4.1-nano,240,10.620131840374363
openai/gpt-4.1-nano,250,9.671722044289837
openai/gpt-4.1-nano,260,8.046775458694476
openai/gpt-4.1-nano,270,9.551611980689525
openai/gpt-4.1-nano,280,8.059700434591267
openai/gpt-4.1-nano,290,7.661964092329882
openai/gpt-4.1-nano,300,9.831025933891837
openai/gpt-4.1-nano,310,9.25663055155789
openai/gpt-4.1-nano,320,10.440220109212401
openai/gpt-4.1-nano,330,10.742977333527685
openai/gpt-4.1-nano,340,9.156452422489217
openai/gpt-4.1-nano,350,11.680743098575467
openai/gpt-4.1-nano,360,11.473041174486093
openai/gpt-4.1-nano,370,8.653296328972411
openai/gpt-4.1-nano,380,10.006212036936821
openai/gpt-4.1-nano,390,10.24373929885729
openai/gpt-4.1-nano,400,10.214915134765613
openai/gpt-4.1-nano,410,10.130950986887926
openai/gpt-4.1-nano,420,11.282499322491654
openai/gpt-4.1-nano,430,9.221246558831293
openai/gpt-4.1-nano,440,10.773833457416536
openai/gpt-4.1-nano,450,13.064260491166552
openai/gpt-4.1-nano,460,10.583051843965261
openai/gpt-4.1-nano,470,10.871077196216303
openai/gpt-4.1-nano,480,12.489632949975675
openai/gpt-4.1-nano,490,11.779215189866195
openai/gpt-4.1-nano,500,11.593183589300413
openai/gpt-4.5-preview,10,
openai/gpt-4.5-preview,20,
openai/gpt-4.5-preview,30,0.0
openai/gpt-4.5-preview,40,
openai/gpt-4.5-preview,50,0.7142857142857143
openai/gpt-4.5-preview,60,1.5
openai/gpt-4.5-preview,70,1.6470588235294115
openai/gpt-4.5-preview,80,1.0477815699658704
openai/gpt-4.5-preview,90,1.1649484536082475
openai/gpt-4.5-preview,100,1.2333225910409278
openai/gpt-4.5-preview,110,2.0416221985058702
openai/gpt-4.5-preview,120,1.8931575017619109
openai/gpt-4.5-preview,130,1.8625065176767004
openai/gpt-4.5-preview,140,2.26581905650189
openai/gpt-4.5-preview,150,2.4462629000312726
openai/gpt-4.5-preview,160,2.4863774372025222
openai/gpt-4.5-preview,170,1.9095775297761226
openai/gpt-4.5-preview,180,2.320853003418525
openai/gpt-4.5-preview,190,2.98084508581385
openai/gpt-4.5-preview,200,2.3213737190251944
openai/gpt-4.5-preview,210,3.2438500765502867
openai/gpt-4.5-preview,220,3.4548419208074277
openai/gpt-4.5-preview,230,3.399010520668792
openai/gpt-4.5-preview,240,3.15664888051151
openai/gpt-4.5-preview,250,3.7363129152455494
openai/gpt-4.5-preview,260,3.7676372949558403
openai/gpt-4.5-preview,270,3.411348270355673
openai/gpt-4.5-preview,280,3.547102899101658
openai/gpt-4.5-preview,290,4.016599988677521
openai/gpt-4.5-preview,300,3.3198180359317484
openai/gpt-4.5-preview,310,3.415798955031608
openai/gpt-4.5-preview,320,4.3197792429967725
openai/gpt-4.5-preview,330,4.016342295813585
openai/gpt-4.5-preview,340,3.7557635118178703
openai/gpt-4.5-preview,350,4.362467906600988
openai/gpt-4.5-preview,360,5.553335323499115
openai/gpt-4.5-preview,370,5.488168075443616
openai/gpt-4.5-preview,380,4.203815617578892
openai/gpt-4.5-preview,390,4.397522274268405
openai/gpt-4.5-preview,400,5.4181039295373115
openai/gpt-4.5-preview,410,4.632065478381667
openai/gpt-4.5-preview,420,5.049741875477585
openai/gpt-4.5-preview,430,4.827647238896835
openai/gpt-4.5-preview,440,4.925296988654668
openai/gpt-4.5-preview,450,5.618473342240308
openai/gpt-4.5-preview,460,5.205068918463186
openai/gpt-4.5-preview,470,5.560633255864246
openai/gpt-4.5-preview,480,5.663073847298347
openai/gpt-4.5-preview,490,5.456274881762693
openai/gpt-4.5-preview,500,6.082460969003857
openai/gpt-4o,10,0.0
openai/gpt-4o,20,0.23076923076923078
openai/gpt-4o,30,0.42857142857142855
openai/gpt-4o,40,0.5478424015009381
openai/gpt-4o,50,0.5384615384615384
openai/gpt-4o,60,1.8549698937612311
openai/gpt-4o,70,2.3267534763114726
openai/gpt-4o,80,3.402512373148594
openai/gpt-4o,90,2.8484368338136177
openai/gpt-4o,100,4.016266366162133
openai/gpt-4o,110,3.4523339534036213
openai/gpt-4o,120,5.564931572057599
openai/gpt-4o,130,5.623006060079442
openai/gpt-4o,140,5.10744799712657
openai/gpt-4o,150,7.213314403535917
openai/gpt-4o,160,6.883296925170045
openai/gpt-4o,170,6.207121035021704
openai/gpt-4o,180,7.310171950093992
openai/gpt-4o,190,7.865521885383972
openai/gpt-4o,200,10.82997831957686
openai/gpt-4o,210,8.843011442216396
openai/gpt-4o,220,9.246686799869542
openai/gpt-4o,230,10.261194308198062
openai/gpt-4o,240,10.484460632587334
openai/gpt-4o,250,9.140724444515817
openai/gpt-4o,260,8.426318488721577
openai/gpt-4o,270,11.041802412559935
openai/gpt-4o,280,11.743472844205316
openai/gpt-4o,290,11.678530901227267
openai/gpt-4o,300,10.392688334137869
openai/gpt-4o,310,15.159068097513918
openai/gpt-4o,320,9.627987090928443
openai/gpt-4o,330,12.151299723806236
openai/gpt-4o,340,12.71746379339751
openai/gpt-4o,350,13.407750611789615
openai/gpt-4o,360,13.181415117151134
openai/gpt-4o,370,12.995264017523011
openai/gpt-4o,380,12.83617046495496
openai/gpt-4o,390,13.195918615064027
openai/gpt-4o,400,14.862555901384113
openai/gpt-4o,410,11.815135551916882
openai/gpt-4o,420,11.92034330919969
openai/gpt-4o,430,11.355515911990215
openai/gpt-4o,440,12.71596579464135
openai/gpt-4o,450,13.821426969638186
openai/gpt-4o,460,14.84560876781222
openai/gpt-4o,470,12.420377250648716
openai/gpt-4o,480,13.3313843372368
openai/gpt-4o,490,13.590618124598866
openai/gpt-4o,500,14.291970223060538
openai/gpt-4o-mini,10,0.0
openai/gpt-4o-mini,20,1.1582733812949642
openai/gpt-4o-mini,30,1.8571428571428572
openai/gpt-4o-mini,40,2.9501246882793026
openai/gpt-4o-mini,50,3.184043207766459
openai/gpt-4o-mini,60,2.9306214125280756
openai/gpt-4o-mini,70,3.741641337386018
openai/gpt-4o-mini,80,6.284684060008127
openai/gpt-4o-mini,90,6.730712708354617
openai/gpt-4o-mini,100,4.19332011723552
openai/gpt-4o-mini,110,6.388094249145814
openai/gpt-4o-mini,120,8.113616651712462
openai/gpt-4o-mini,130,7.738190249097435
openai/gpt-4o-mini,140,8.356216594042852
openai/gpt-4o-mini,150,8.513811614594747
openai/gpt-4o-mini,160,8.909547959038308
openai/gpt-4o-mini,170,7.9847544913350985
openai/gpt-4o-mini,180,11.361132559745107
openai/gpt-4o-mini,190,10.986760291125254
openai/gpt-4o-mini,200,11.36683780713772
openai/gpt-4o-mini,210,9.947158578789466
openai/gpt-4o-mini,220,10.280863502357773
openai/gpt-4o-mini,230,10.052653574255348
openai/gpt-4o-mini,240,11.279641645879988
openai/gpt-4o-mini,250,11.57923145347455
openai/gpt-4o-mini,260,10.788703909758524
openai/gpt-4o-mini,270,9.32862737888096
openai/gpt-4o-mini,280,11.471916438985332
openai/gpt-4o-mini,290,12.656332566179788
openai/gpt-4o-mini,300,11.873327101659248
openai/gpt-4o-mini,310,14.187924131645442
openai/gpt-4o-mini,320,13.062340577956379
openai/gpt-4o-mini,330,13.584755499129741
openai/gpt-4o-mini,340,12.371667475141251
openai/gpt-4o-mini,350,15.070050828108341
openai/gpt-4o-mini,360,13.303905054772358
openai/gpt-4o-mini,370,12.680353026327463
openai/gpt-4o-mini,380,14.523054980834495
openai/gpt-4o-mini,390,14.148879113305261
openai/gpt-4o-mini,400,11.648085853251734
openai/gpt-4o-mini,410,14.145310842132925
openai/gpt-4o-mini,420,13.051337676686863
openai/gpt-4o-mini,430,13.574402883019971
openai/gpt-4o-mini,440,13.317138529203506
openai/gpt-4o-mini,450,15.721690131863141
openai/gpt-4o-mini,460,13.13963824892746
openai/gpt-4o-mini,470,13.878424424158865
openai/gpt-4o-mini,480,14.2628270623019
openai/gpt-4o-mini,490,14.197430407294428
openai/gpt-4o-mini,500,15.241480012561993
openai/o3,10,
openai/o3,20,
openai/o3,30,
openai/o3,40,
openai/o3,50,1.0
openai/o3,60,7.0
openai/o3,70,2.0
openai/o3,80,
openai/o3,90,6.5
openai/o3,100,3.5
openai/o3,110,0.4
openai/o3,120,
openai/o3,130,2.0
openai/o3,140,4.121951219512194
openai/o3,150,0.8644067796610169
openai/o3,160,1.021224086870681
openai/o3,170,2.1105463786531127
openai/o3,180,2.549216740706102
openai/o3,190,1.376237623762376
openai/o3,200,5.070333633904418
openai/o3,210,3.8532910388580497
openai/o3,220,1.452473986916626
openai/o3,230,2.5641400789938023
openai/o3,240,3.801676486667072
openai/o3,250,1.1646887617300112
openai/o3,260,5.738190255237985
openai/o3,270,2.7884498480243165
openai/o3,280,2.3434166533991405
openai/o3,290,3.3191614164568306
openai/o3,300,4.998778850934797
openai/o3,310,4.487067823268429
openai/o3,320,5.170775142410929
openai/o3,330,5.177489139000574
openai/o3,340,3.389729673435285
openai/o3,350,7.582824561598499
openai/o3,360,3.2975502894170106
openai/o3,370,5.978497454285712
openai/o3,380,6.962976684396514
openai/o3,390,5.438606325164986
openai/o3,400,7.041692222373211
openai/o3,410,8.233331477258814
openai/o3,420,4.355222529038101
openai/o3,430,7.254561861568945
openai/o3,440,7.997375072633034
openai/o3,450,5.061619476646244
openai/o3,460,4.8288606597455495
openai/o3,470,9.843934096167677
openai/o3,480,10.368242798602312
openai/o3,490,8.564695268094493
openai/o3,500,7.470439218562686
openai/o3-high-reasoning,10,
openai/o3-high-reasoning,20,
openai/o3-high-reasoning,30,
openai/o3-high-reasoning,40,0.0
openai/o3-high-reasoning,50,
openai/o3-high-reasoning,60,
openai/o3-high-reasoning,70,
openai/o3-high-reasoning,80,
openai/o3-high-reasoning,90,
openai/o3-high-reasoning,100,3.0
openai/o3-high-reasoning,110,3.5
openai/o3-high-reasoning,120,2.0
openai/o3-high-reasoning,130,1.0869565217391306
openai/o3-high-reasoning,140,5.857142857142857
openai/o3-high-reasoning,150,1.4
openai/o3-high-reasoning,160,2.116883116883117
openai/o3-high-reasoning,170,2.063829787234043
openai/o3-high-reasoning,180,1.4000000000000004
openai/o3-high-reasoning,190,1.3863636363636362
openai/o3-high-reasoning,200,6.021521906225979
openai/o3-high-reasoning,210,2.592814371257485
openai/o3-high-reasoning,220,3.5901639344262293
openai/o3-high-reasoning,230,3.182366239638282
openai/o3-high-reasoning,240,0.6808149405772496
openai/o3-high-reasoning,250,2.8169200264375416
openai/o3-high-reasoning,260,2.3210332103321036
openai/o3-high-reasoning,270,2.218588640275387
openai/o3-high-reasoning,280,1.7052876075966663
openai/o3-high-reasoning,290,2.412079102084447
openai/o3-high-reasoning,300,4.660026065909514
openai/o3-high-reasoning,310,2.7159253945480635
openai/o3-high-reasoning,320,2.3595085306677426
openai/o3-high-reasoning,330,1.500801538954793
openai/o3-high-reasoning,340,2.5533201158087313
openai/o3-high-reasoning,350,5.018847841325061
openai/o3-high-reasoning,360,1.3827263201455153
openai/o3-high-reasoning,370,2.066468300664146
openai/o3-high-reasoning,380,2.765690376569038
openai/o3-high-reasoning,390,3.955438575104769
openai/o3-high-reasoning,400,4.498154653386099
openai/o3-high-reasoning,410,5.906458924059501
openai/o3-high-reasoning,420,2.6546377587357153
openai/o3-high-reasoning,430,4.756710451170759
openai/o3-high-reasoning,440,4.263409195941048
openai/o3-high-reasoning,450,5.413181143212927
openai/o3-high-reasoning,460,10.164114417290886
openai/o3-high-reasoning,470,5.334621630091068
openai/o3-high-reasoning,480,7.458461555161167
openai/o3-high-reasoning,490,3.9836377640156053
openai/o3-high-reasoning,500,6.2705334609293475
openai/o4-mini,10,
openai/o4-mini,20,
openai/o4-mini,30,
openai/o4-mini,40,
openai/o4-mini,50,
openai/o4-mini,60,0.0
openai/o4-mini,70,0.0
openai/o4-mini,80,0.2
openai/o4-mini,90,0.0
openai/o4-mini,100,0.3333333333333333
openai/o4-mini,110,0.3432835820895523
openai/o4-mini,120,2.4615384615384617
openai/o4-mini,130,0.14285714285714285
openai/o4-mini,140,2.3529411764705883
openai/o4-mini,150,0.8854307622913848
openai/o4-mini,160,0.6962843295638127
openai/o4-mini,170,2.9148118856626373
openai/o4-mini,180,3.731055298048939
openai/o4-mini,190,0.9092244212882019
openai/o4-mini,200,1.8011912616151091
openai/o4-mini,210,1.7396840006135912
openai/o4-mini,220,0.7721518987341771
openai/o4-mini,230,2.1719439066698056
openai/o4-mini,240,1.6974483596597816
openai/o4-mini,250,2.249892271532781
openai/o4-mini,260,2.7324117501851397
openai/o4-mini,270,3.5029844162898742
openai/o4-mini,280,2.3316239864106922
openai/o4-mini,290,3.243242774195999
openai/o4-mini,300,3.3723257173757695
openai/o4-mini,310,3.587256092601565
openai/o4-mini,320,3.8206370153288627
openai/o4-mini,330,3.6471836465256553
openai/o4-mini,340,2.046623347153271
openai/o4-mini,350,4.684409753351648
openai/o4-mini,360,3.870570350679964
openai/o4-mini,370,4.853616177013273
openai/o4-mini,380,5.688940985812142
openai/o4-mini,390,5.245599425253115
openai/o4-mini,400,5.600584753767549
openai/o4-mini,410,5.8669468081774925
openai/o4-mini,420,7.021225168428043
openai/o4-mini,430,5.914818651540398
openai/o4-mini,440,3.4185882576196356
openai/o4-mini,450,4.7137773295614895
openai/o4-mini,460,7.862243928045109
openai/o4-mini,470,7.087397543097545
openai/o4-mini,480,7.405936766321779
openai/o4-mini,490,9.423799958597229
openai/o4-mini,500,6.854792257426478
qwen/qwen3-235b-a22b,10,
qwen/qwen3-235b-a22b,20,0.0
qwen/qwen3-235b-a22b,30,0.125
qwen/qwen3-235b-a22b,40,0.9230769230769231
qwen/qwen3-235b-a22b,50,0.5909090909090908
qwen/qwen3-235b-a22b,60,1.0477815699658701
qwen/qwen3-235b-a22b,70,0.8691588785046729
qwen/qwen3-235b-a22b,80,1.3933466869396365
qwen/qwen3-235b-a22b,90,2.180700676090965
qwen/qwen3-235b-a22b,100,2.8496681753956166
qwen/qwen3-235b-a22b,110,3.978685188197836
qwen/qwen3-235b-a22b,120,3.03235824423377
qwen/qwen3-235b-a22b,130,3.5440568233836003
qwen/qwen3-235b-a22b,140,4.664648293814725
qwen/qwen3-235b-a22b,150,7.060959484667818
qwen/qwen3-235b-a22b,160,4.327884479385618
qwen/qwen3-235b-a22b,170,6.999465965790398
qwen/qwen3-235b-a22b,180,4.518861805937111
qwen/qwen3-235b-a22b,190,5.839129683022485
qwen/qwen3-235b-a22b,200,5.913552982434035
qwen/qwen3-235b-a22b,210,4.936867310771357
qwen/qwen3-235b-a22b,220,7.282820474588065
qwen/qwen3-235b-a22b,230,5.360408352535796
qwen/qwen3-235b-a22b,240,6.459096106310253
qwen/qwen3-235b-a22b,250,7.028680566501555
qwen/qwen3-235b-a22b,260,9.034372110648935
qwen/qwen3-235b-a22b,270,7.830607417592131
qwen/qwen3-235b-a22b,280,8.801123071712565
qwen/qwen3-235b-a22b,290,7.779237568112172
qwen/qwen3-235b-a22b,300,8.6505949083711
qwen/qwen3-235b-a22b,310,9.032668230929877
qwen/qwen3-235b-a22b,320,11.664075184947881
qwen/qwen3-235b-a22b,330,7.888182224297519
qwen/qwen3-235b-a22b,340,12.798809879978606
qwen/qwen3-235b-a22b,350,8.937524061160254
qwen/qwen3-235b-a22b,360,8.838707964658687
qwen/qwen3-235b-a22b,370,11.999881223897715
qwen/qwen3-235b-a22b,380,8.277549747500476
qwen/qwen3-235b-a22b,390,11.190942974045056
qwen/qwen3-235b-a22b,400,11.316927857705378
qwen/qwen3-235b-a22b,410,8.440758460150269
qwen/qwen3-235b-a22b,420,9.30274288132686
qwen/qwen3-235b-a22b,430,9.318149687385514
qwen/qwen3-235b-a22b,440,11.047966988654101
qwen/qwen3-235b-a22b,450,9.895976771139322
qwen/qwen3-235b-a22b,460,11.679218347006007
qwen/qwen3-235b-a22b,470,12.926042871917568
qwen/qwen3-235b-a22b,480,9.374975690056992
qwen/qwen3-235b-a22b,490,10.060892234926222
qwen/qwen3-235b-a22b,500,10.445359251101626
x-ai/grok-3-beta,10,
x-ai/grok-3-beta,20,
x-ai/grok-3-beta,30,
x-ai/grok-3-beta,40,
x-ai/grok-3-beta,50,
x-ai/grok-3-beta,60,0.0
x-ai/grok-3-beta,70,
x-ai/grok-3-beta,80,3.0
x-ai/grok-3-beta,90,
x-ai/grok-3-beta,100,
x-ai/grok-3-beta,110,1.608695652173913
x-ai/grok-3-beta,120,3.500000000000001
x-ai/grok-3-beta,130,3.054054054054054
x-ai/grok-3-beta,140,4.714285714285714
x-ai/grok-3-beta,150,6.894736842105263
x-ai/grok-3-beta,160,3.2307692307692304
x-ai/grok-3-beta,170,5.511627906976744
x-ai/grok-3-beta,180,2.807646826960977
x-ai/grok-3-beta,190,3.1522559995767727
x-ai/grok-3-beta,200,7.037522558099516
x-ai/grok-3-beta,210,4.304859567990208
x-ai/grok-3-beta,220,3.561630540278228
x-ai/grok-3-beta,230,5.707193665378962
x-ai/grok-3-beta,240,5.018614198411178
x-ai/grok-3-beta,250,3.018558769436549
x-ai/grok-3-beta,260,4.806984176690552
x-ai/grok-3-beta,270,2.858917877964492
x-ai/grok-3-beta,280,4.2719033501426225
x-ai/grok-3-beta,290,4.848484008460827
x-ai/grok-3-beta,300,4.3134827179241535
x-ai/grok-3-beta,310,4.444864500097578
x-ai/grok-3-beta,320,4.627494320501304
x-ai/grok-3-beta,330,5.543387352688788
x-ai/grok-3-beta,340,4.920002582099741
x-ai/grok-3-beta,350,4.679738737381969
x-ai/grok-3-beta,360,5.722217831287706
x-ai/grok-3-beta,370,5.204886911138819
x-ai/grok-3-beta,380,5.179281320094406
x-ai/grok-3-beta,390,4.454043648136851
x-ai/grok-3-beta,400,6.257516922589412
x-ai/grok-3-beta,410,5.553367036296065
x-ai/grok-3-beta,420,4.128294447546134
x-ai/grok-3-beta,430,4.9355173802477275
x-ai/grok-3-beta,440,5.87695672673134
x-ai/grok-3-beta,450,6.902501005752926
x-ai/grok-3-beta,460,4.773470769877496
x-ai/grok-3-beta,470,5.031533877519161
x-ai/grok-3-beta,480,5.478307859826369
x-ai/grok-3-beta,490,5.051692813161618
x-ai/grok-3-beta,500,5.578615270715066
x-ai/grok-3-mini-beta,10,
x-ai/grok-3-mini-beta,20,0.0
